   n,     epsi,   alph  ,    p    , r,stp, bigg    ,  sec
4900, 0.200000, 10.000000, 0.500000, 80, 1, 208.000000, 143.000000
4900, 0.200000, 10.000000, 0.500000, 81, 0, 174.000000, 158.000000
4900, 0.200000, 10.000000, 0.500000, 82, 0, 145.000000, 90.000000
4900, 0.200000, 10.000000, 0.500000, 83, 0, 121.000000, 89.000000
4900, 0.200000, 10.000000, 0.500000, 84, 1, 173.000000, 116.000000
4900, 0.200000, 10.000000, 0.500000, 85, 1, 166.000000, 155.000000
4900, 0.200000, 10.000000, 0.500000, 86, 0, 123.000000, 92.000000
4900, 0.200000, 10.000000, 0.500000, 87, 1, 137.000000, 100.000000
4900, 0.200000, 10.000000, 0.500000, 88, 0, 157.000000, 122.000000
4900, 0.200000, 10.000000, 0.500000, 89, 0, 214.000000, 126.000000
4900, 0.200000, 10.000000, 0.500000, 90, 0, 116.000000, 107.000000
4900, 0.200000, 10.000000, 0.500000, 91, 0, 173.000000, 124.000000
4900, 0.200000, 10.000000, 0.500000, 92, 1, 188.000000, 134.000000
4900, 0.200000, 10.000000, 0.500000, 93, 0, 210.000000, 117.000000
4900, 0.200000, 10.000000, 0.500000, 94, 1, 102.000000, 95.000000
4900, 0.200000, 10.000000, 0.500000, 95, 1, 200.000000, 165.000000
4900, 0.200000, 10.000000, 0.500000, 96, 1, 146.000000, 145.000000
4900, 0.200000, 10.000000, 0.500000, 97, 0, 106.000000, 106.000000
4900, 0.200000, 10.000000, 0.500000, 98, 1, 134.000000, 126.000000
4900, 0.200000, 10.000000, 0.500000, 99, 0, 120.000000, 115.000000
4900, 0.200000, 10.000000, 0.510000, 0, 0, 151.000000, 112.000000
4900, 0.200000, 10.000000, 0.510000, 1, 1, 211.000000, 199.000000
4900, 0.200000, 10.000000, 0.510000, 2, 0, 185.000000, 137.000000
4900, 0.200000, 10.000000, 0.510000, 3, 0, 237.000000, 119.000000
4900, 0.200000, 10.000000, 0.510000, 4, 0, 166.000000, 150.000000
4900, 0.200000, 10.000000, 0.510000, 5, 0, 214.000000, 120.000000
4900, 0.200000, 10.000000, 0.510000, 6, 0, 114.000000, 109.000000
4900, 0.200000, 10.000000, 0.510000, 7, 0, 242.000000, 236.000000
4900, 0.200000, 10.000000, 0.510000, 8, 1, 233.000000, 171.000000
4900, 0.200000, 10.000000, 0.510000, 9, 0, 160.000000, 147.000000
4900, 0.200000, 10.000000, 0.510000, 10, 1, 159.000000, 157.000000
4900, 0.200000, 10.000000, 0.510000, 11, 1, 171.000000, 127.000000
4900, 0.200000, 10.000000, 0.510000, 12, 0, 292.000000, 125.000000
4900, 0.200000, 10.000000, 0.510000, 13, 0, 160.000000, 155.000000
4900, 0.200000, 10.000000, 0.510000, 14, 1, 146.000000, 138.000000
4900, 0.200000, 10.000000, 0.510000, 15, 0, 178.000000, 149.000000
4900, 0.200000, 10.000000, 0.510000, 16, 1, 148.000000, 85.000000
4900, 0.200000, 10.000000, 0.510000, 17, 1, 271.000000, 183.000000
4900, 0.200000, 10.000000, 0.510000, 18, 1, 178.000000, 144.000000
4900, 0.200000, 10.000000, 0.510000, 19, 0, 163.000000, 103.000000
4900, 0.200000, 10.000000, 0.510000, 20, 0, 166.000000, 132.000000
4900, 0.200000, 10.000000, 0.510000, 21, 1, 173.000000, 165.000000
4900, 0.200000, 10.000000, 0.510000, 22, 0, 121.000000, 109.000000
4900, 0.200000, 10.000000, 0.510000, 23, 1, 191.000000, 170.000000
4900, 0.200000, 10.000000, 0.510000, 24, 1, 185.000000, 128.000000
4900, 0.200000, 10.000000, 0.510000, 25, 1, 216.000000, 118.000000
4900, 0.200000, 10.000000, 0.510000, 26, 1, 182.000000, 139.000000
4900, 0.200000, 10.000000, 0.510000, 27, 0, 159.000000, 149.000000
4900, 0.200000, 10.000000, 0.510000, 28, 0, 237.000000, 168.000000
4900, 0.200000, 10.000000, 0.510000, 29, 1, 225.000000, 219.000000
4900, 0.200000, 10.000000, 0.510000, 30, 0, 176.000000, 162.000000
4900, 0.200000, 10.000000, 0.510000, 31, 0, 141.000000, 78.000000
4900, 0.200000, 10.000000, 0.510000, 32, 1, 163.000000, 154.000000
4900, 0.200000, 10.000000, 0.510000, 33, 0, 152.000000, 113.000000
4900, 0.200000, 10.000000, 0.510000, 34, 0, 130.000000, 128.000000
4900, 0.200000, 10.000000, 0.510000, 35, 1, 368.000000, 175.000000
4900, 0.200000, 10.000000, 0.510000, 36, 1, 212.000000, 153.000000
4900, 0.200000, 10.000000, 0.510000, 37, 0, 114.000000, 106.000000
4900, 0.200000, 10.000000, 0.510000, 38, 0, 187.000000, 127.000000
4900, 0.200000, 10.000000, 0.510000, 39, 1, 164.000000, 119.000000
4900, 0.200000, 10.000000, 0.510000, 40, 0, 175.000000, 140.000000
4900, 0.200000, 10.000000, 0.510000, 41, 0, 247.000000, 130.000000
4900, 0.200000, 10.000000, 0.510000, 42, 0, 228.000000, 190.000000
4900, 0.200000, 10.000000, 0.510000, 43, 1, 267.000000, 195.000000
4900, 0.200000, 10.000000, 0.510000, 44, 1, 105.000000, 100.000000
4900, 0.200000, 10.000000, 0.510000, 45, 0, 132.000000, 83.000000
4900, 0.200000, 10.000000, 0.510000, 46, 0, 332.000000, 257.000000
4900, 0.200000, 10.000000, 0.510000, 47, 0, 216.000000, 190.000000
4900, 0.200000, 10.000000, 0.510000, 48, 0, 214.000000, 119.000000
4900, 0.200000, 10.000000, 0.510000, 49, 0, 166.000000, 149.000000
4900, 0.200000, 10.000000, 0.510000, 50, 1, 127.000000, 120.000000
4900, 0.200000, 10.000000, 0.510000, 51, 0, 207.000000, 133.000000
4900, 0.200000, 10.000000, 0.510000, 52, 0, 124.000000, 88.000000
4900, 0.200000, 10.000000, 0.510000, 53, 0, 139.000000, 118.000000
4900, 0.200000, 10.000000, 0.510000, 54, 1, 174.000000, 107.000000
4900, 0.200000, 10.000000, 0.510000, 55, 1, 193.000000, 180.000000
4900, 0.200000, 10.000000, 0.510000, 56, 0, 136.000000, 121.000000
4900, 0.200000, 10.000000, 0.510000, 57, 0, 149.000000, 140.000000
4900, 0.200000, 10.000000, 0.510000, 58, 1, 403.000000, 172.000000
4900, 0.200000, 10.000000, 0.510000, 59, 1, 149.000000, 118.000000
4900, 0.200000, 10.000000, 0.510000, 60, 0, 193.000000, 178.000000
4900, 0.200000, 10.000000, 0.510000, 61, 0, 142.000000, 104.000000
4900, 0.200000, 10.000000, 0.510000, 62, 1, 228.000000, 148.000000
4900, 0.200000, 10.000000, 0.510000, 63, 1, 135.000000, 103.000000
4900, 0.200000, 10.000000, 0.510000, 64, 0, 199.000000, 108.000000
4900, 0.200000, 10.000000, 0.510000, 65, 0, 169.000000, 135.000000
4900, 0.200000, 10.000000, 0.510000, 66, 1, 331.000000, 126.000000
4900, 0.200000, 10.000000, 0.510000, 67, 1, 235.000000, 229.000000
4900, 0.200000, 10.000000, 0.510000, 68, 1, 154.000000, 107.000000
4900, 0.200000, 10.000000, 0.510000, 69, 1, 130.000000, 118.000000
4900, 0.200000, 10.000000, 0.510000, 70, 0, 115.000000, 113.000000
4900, 0.200000, 10.000000, 0.510000, 71, 0, 126.000000, 124.000000
4900, 0.200000, 10.000000, 0.510000, 72, 0, 360.000000, 121.000000
4900, 0.200000, 10.000000, 0.510000, 73, 0, 324.000000, 184.000000
4900, 0.200000, 10.000000, 0.510000, 74, 0, 107.000000, 107.000000
4900, 0.200000, 10.000000, 0.510000, 75, 1, 308.000000, 102.000000
4900, 0.200000, 10.000000, 0.510000, 76, 0, 145.000000, 136.000000
4900, 0.200000, 10.000000, 0.510000, 77, 0, 161.000000, 137.000000
4900, 0.200000, 10.000000, 0.510000, 78, 1, 244.000000, 143.000000
4900, 0.200000, 10.000000, 0.510000, 79, 1, 269.000000, 149.000000
4900, 0.200000, 10.000000, 0.510000, 80, 0, 176.000000, 164.000000
4900, 0.200000, 10.000000, 0.510000, 81, 0, 126.000000, 125.000000
4900, 0.200000, 10.000000, 0.510000, 82, 0, 245.000000, 141.000000
4900, 0.200000, 10.000000, 0.510000, 83, 0, 128.000000, 119.000000
4900, 0.200000, 10.000000, 0.510000, 84, 0, 192.000000, 126.000000
4900, 0.200000, 10.000000, 0.510000, 85, 1, 231.000000, 128.000000
4900, 0.200000, 10.000000, 0.510000, 86, 0, 150.000000, 135.000000
4900, 0.200000, 10.000000, 0.510000, 87, 0, 258.000000, 138.000000
4900, 0.200000, 10.000000, 0.510000, 88, 0, 182.000000, 175.000000
4900, 0.200000, 10.000000, 0.510000, 89, 0, 150.000000, 120.000000
4900, 0.200000, 10.000000, 0.510000, 90, 1, 273.000000, 158.000000
4900, 0.200000, 10.000000, 0.510000, 91, 0, 156.000000, 153.000000
4900, 0.200000, 10.000000, 0.510000, 92, 0, 280.000000, 179.000000
4900, 0.200000, 10.000000, 0.510000, 93, 0, 156.000000, 143.000000
4900, 0.200000, 10.000000, 0.510000, 94, 0, 149.000000, 138.000000
4900, 0.200000, 10.000000, 0.510000, 95, 0, 200.000000, 153.000000
4900, 0.200000, 10.000000, 0.510000, 96, 0, 123.000000, 97.000000
4900, 0.200000, 10.000000, 0.510000, 97, 0, 160.000000, 160.000000
4900, 0.200000, 10.000000, 0.510000, 98, 0, 187.000000, 155.000000
4900, 0.200000, 10.000000, 0.510000, 99, 0, 284.000000, 204.000000
4900, 0.200000, 10.000000, 0.520000, 0, 0, 291.000000, 204.000000
4900, 0.200000, 10.000000, 0.520000, 1, 1, 380.000000, 119.000000
4900, 0.200000, 10.000000, 0.520000, 2, 1, 191.000000, 165.000000
4900, 0.200000, 10.000000, 0.520000, 3, 1, 214.000000, 176.000000
4900, 0.200000, 10.000000, 0.520000, 4, 1, 208.000000, 111.000000
4900, 0.200000, 10.000000, 0.520000, 5, 1, 233.000000, 202.000000
4900, 0.200000, 10.000000, 0.520000, 6, 0, 158.000000, 149.000000
4900, 0.200000, 10.000000, 0.520000, 7, 1, 219.000000, 167.000000
4900, 0.200000, 10.000000, 0.520000, 8, 0, 192.000000, 172.000000
4900, 0.200000, 10.000000, 0.520000, 9, 1, 178.000000, 140.000000
4900, 0.200000, 10.000000, 0.520000, 10, 1, 177.000000, 153.000000
4900, 0.200000, 10.000000, 0.520000, 11, 1, 224.000000, 206.000000
4900, 0.200000, 10.000000, 0.520000, 12, 0, 236.000000, 153.000000
4900, 0.200000, 10.000000, 0.520000, 13, 0, 274.000000, 255.000000
4900, 0.200000, 10.000000, 0.520000, 14, 0, 165.000000, 157.000000
4900, 0.200000, 10.000000, 0.520000, 15, 0, 224.000000, 159.000000
4900, 0.200000, 10.000000, 0.520000, 16, 1, 149.000000, 145.000000
4900, 0.200000, 10.000000, 0.520000, 17, 0, 218.000000, 116.000000
4900, 0.200000, 10.000000, 0.520000, 18, 1, 218.000000, 205.000000
4900, 0.200000, 10.000000, 0.520000, 19, 0, 190.000000, 182.000000
4900, 0.200000, 10.000000, 0.520000, 20, 2, 253.000000, 224.000000
4900, 0.200000, 10.000000, 0.520000, 21, 0, 151.000000, 142.000000
4900, 0.200000, 10.000000, 0.520000, 22, 0, 155.000000, 146.000000
4900, 0.200000, 10.000000, 0.520000, 23, 1, 223.000000, 204.000000
4900, 0.200000, 10.000000, 0.520000, 24, 0, 307.000000, 273.000000
4900, 0.200000, 10.000000, 0.520000, 25, 0, 140.000000, 118.000000
4900, 0.200000, 10.000000, 0.520000, 26, 0, 218.000000, 140.000000
4900, 0.200000, 10.000000, 0.520000, 27, 1, 282.000000, 257.000000
4900, 0.200000, 10.000000, 0.520000, 28, 1, 151.000000, 150.000000
4900, 0.200000, 10.000000, 0.520000, 29, 0, 181.000000, 178.000000
4900, 0.200000, 10.000000, 0.520000, 30, 0, 217.000000, 189.000000
4900, 0.200000, 10.000000, 0.520000, 31, 1, 286.000000, 187.000000
4900, 0.200000, 10.000000, 0.520000, 32, 0, 211.000000, 192.000000
4900, 0.200000, 10.000000, 0.520000, 33, 1, 251.000000, 131.000000
4900, 0.200000, 10.000000, 0.520000, 34, 1, 183.000000, 156.000000
4900, 0.200000, 10.000000, 0.520000, 35, 0, 257.000000, 214.000000
4900, 0.200000, 10.000000, 0.520000, 36, 1, 225.000000, 225.000000
4900, 0.200000, 10.000000, 0.520000, 37, 1, 191.000000, 159.000000
4900, 0.200000, 10.000000, 0.520000, 38, 0, 252.000000, 152.000000
4900, 0.200000, 10.000000, 0.520000, 39, 1, 200.000000, 148.000000
4900, 0.200000, 10.000000, 0.520000, 40, 0, 182.000000, 171.000000
4900, 0.200000, 10.000000, 0.520000, 41, 0, 211.000000, 164.000000
4900, 0.200000, 10.000000, 0.520000, 42, 1, 259.000000, 107.000000
4900, 0.200000, 10.000000, 0.520000, 43, 0, 234.000000, 180.000000
4900, 0.200000, 10.000000, 0.520000, 44, 1, 238.000000, 159.000000
4900, 0.200000, 10.000000, 0.520000, 45, 1, 273.000000, 167.000000
4900, 0.200000, 10.000000, 0.520000, 46, 1, 262.000000, 130.000000
4900, 0.200000, 10.000000, 0.520000, 47, 0, 229.000000, 100.000000
4900, 0.200000, 10.000000, 0.520000, 48, 0, 323.000000, 187.000000
4900, 0.200000, 10.000000, 0.520000, 49, 1, 158.000000, 144.000000
4900, 0.200000, 10.000000, 0.520000, 50, 0, 353.000000, 175.000000
4900, 0.200000, 10.000000, 0.520000, 51, 1, 258.000000, 185.000000
4900, 0.200000, 10.000000, 0.520000, 52, 0, 139.000000, 132.000000
4900, 0.200000, 10.000000, 0.520000, 53, 1, 149.000000, 137.000000
4900, 0.200000, 10.000000, 0.520000, 54, 0, 266.000000, 207.000000
4900, 0.200000, 10.000000, 0.520000, 55, 0, 268.000000, 157.000000
4900, 0.200000, 10.000000, 0.520000, 56, 1, 158.000000, 156.000000
4900, 0.200000, 10.000000, 0.520000, 57, 1, 164.000000, 131.000000
4900, 0.200000, 10.000000, 0.520000, 58, 0, 505.000000, 143.000000
4900, 0.200000, 10.000000, 0.520000, 59, 1, 326.000000, 155.000000
4900, 0.200000, 10.000000, 0.520000, 60, 0, 212.000000, 151.000000
4900, 0.200000, 10.000000, 0.520000, 61, 0, 175.000000, 160.000000
4900, 0.200000, 10.000000, 0.520000, 62, 0, 242.000000, 224.000000
4900, 0.200000, 10.000000, 0.520000, 63, 1, 309.000000, 218.000000
4900, 0.200000, 10.000000, 0.520000, 64, 0, 317.000000, 184.000000
4900, 0.200000, 10.000000, 0.520000, 65, 1, 381.000000, 91.000000
4900, 0.200000, 10.000000, 0.520000, 66, 0, 191.000000, 156.000000
4900, 0.200000, 10.000000, 0.520000, 67, 1, 194.000000, 144.000000
4900, 0.200000, 10.000000, 0.520000, 68, 1, 246.000000, 202.000000
4900, 0.200000, 10.000000, 0.520000, 69, 2, 244.000000, 243.000000
4900, 0.200000, 10.000000, 0.520000, 70, 1, 179.000000, 152.000000
4900, 0.200000, 10.000000, 0.520000, 71, 0, 240.000000, 174.000000
4900, 0.200000, 10.000000, 0.520000, 72, 1, 330.000000, 222.000000
4900, 0.200000, 10.000000, 0.520000, 73, 1, 262.000000, 191.000000
4900, 0.200000, 10.000000, 0.520000, 74, 0, 118.000000, 115.000000
4900, 0.200000, 10.000000, 0.520000, 75, 0, 156.000000, 99.000000
4900, 0.200000, 10.000000, 0.520000, 76, 1, 247.000000, 192.000000
4900, 0.200000, 10.000000, 0.520000, 77, 1, 242.000000, 186.000000
4900, 0.200000, 10.000000, 0.520000, 78, 0, 252.000000, 110.000000
4900, 0.200000, 10.000000, 0.520000, 79, 1, 240.000000, 205.000000
4900, 0.200000, 10.000000, 0.520000, 80, 0, 201.000000, 179.000000
4900, 0.200000, 10.000000, 0.520000, 81, 0, 193.000000, 163.000000
4900, 0.200000, 10.000000, 0.520000, 82, 0, 279.000000, 122.000000
4900, 0.200000, 10.000000, 0.520000, 83, 1, 128.000000, 125.000000
4900, 0.200000, 10.000000, 0.520000, 84, 1, 168.000000, 144.000000
4900, 0.200000, 10.000000, 0.520000, 85, 1, 261.000000, 236.000000
4900, 0.200000, 10.000000, 0.520000, 86, 1, 337.000000, 158.000000
4900, 0.200000, 10.000000, 0.520000, 87, 0, 269.000000, 209.000000
4900, 0.200000, 10.000000, 0.520000, 88, 0, 351.000000, 207.000000
4900, 0.200000, 10.000000, 0.520000, 89, 0, 204.000000, 185.000000
4900, 0.200000, 10.000000, 0.520000, 90, 0, 236.000000, 129.000000
4900, 0.200000, 10.000000, 0.520000, 91, 0, 185.000000, 109.000000
4900, 0.200000, 10.000000, 0.520000, 92, 0, 219.000000, 124.000000
4900, 0.200000, 10.000000, 0.520000, 93, 0, 230.000000, 185.000000
4900, 0.200000, 10.000000, 0.520000, 94, 0, 252.000000, 237.000000
4900, 0.200000, 10.000000, 0.520000, 95, 0, 144.000000, 141.000000
4900, 0.200000, 10.000000, 0.520000, 96, 0, 191.000000, 143.000000
4900, 0.200000, 10.000000, 0.520000, 97, 1, 149.000000, 131.000000
4900, 0.200000, 10.000000, 0.520000, 98, 1, 318.000000, 169.000000
4900, 0.200000, 10.000000, 0.520000, 99, 1, 258.000000, 193.000000
4900, 0.200000, 10.000000, 0.530000, 0, 1, 252.000000, 157.000000
4900, 0.200000, 10.000000, 0.530000, 1, 1, 218.000000, 176.000000
4900, 0.200000, 10.000000, 0.530000, 2, 1, 262.000000, 167.000000
4900, 0.200000, 10.000000, 0.530000, 3, 1, 302.000000, 294.000000
4900, 0.200000, 10.000000, 0.530000, 4, 1, 230.000000, 225.000000
4900, 0.200000, 10.000000, 0.530000, 5, 0, 215.000000, 139.000000
4900, 0.200000, 10.000000, 0.530000, 6, 0, 258.000000, 191.000000
4900, 0.200000, 10.000000, 0.530000, 7, 1, 229.000000, 212.000000
4900, 0.200000, 10.000000, 0.530000, 8, 1, 166.000000, 164.000000
4900, 0.200000, 10.000000, 0.530000, 9, 0, 257.000000, 243.000000
4900, 0.200000, 10.000000, 0.530000, 10, 1, 338.000000, 190.000000
4900, 0.200000, 10.000000, 0.530000, 11, 0, 215.000000, 199.000000
4900, 0.200000, 10.000000, 0.530000, 12, 0, 188.000000, 168.000000
4900, 0.200000, 10.000000, 0.530000, 13, 0, 186.000000, 170.000000
4900, 0.200000, 10.000000, 0.530000, 14, 1, 193.000000, 183.000000
4900, 0.200000, 10.000000, 0.530000, 15, 2, 392.000000, 260.000000
4900, 0.200000, 10.000000, 0.530000, 16, 1, 304.000000, 137.000000
4900, 0.200000, 10.000000, 0.530000, 17, 1, 389.000000, 219.000000
4900, 0.200000, 10.000000, 0.530000, 18, 1, 201.000000, 176.000000
4900, 0.200000, 10.000000, 0.530000, 19, 0, 326.000000, 241.000000
4900, 0.200000, 10.000000, 0.530000, 20, 1, 257.000000, 162.000000
4900, 0.200000, 10.000000, 0.530000, 21, 1, 238.000000, 170.000000
4900, 0.200000, 10.000000, 0.530000, 22, 0, 210.000000, 154.000000
4900, 0.200000, 10.000000, 0.530000, 23, 1, 126.000000, 115.000000
4900, 0.200000, 10.000000, 0.530000, 24, 1, 265.000000, 186.000000
4900, 0.200000, 10.000000, 0.530000, 25, 1, 302.000000, 274.000000
4900, 0.200000, 10.000000, 0.530000, 26, 1, 205.000000, 169.000000
4900, 0.200000, 10.000000, 0.530000, 27, 1, 307.000000, 264.000000
4900, 0.200000, 10.000000, 0.530000, 28, 1, 181.000000, 149.000000
4900, 0.200000, 10.000000, 0.530000, 29, 1, 181.000000, 174.000000
4900, 0.200000, 10.000000, 0.530000, 30, 0, 232.000000, 150.000000
4900, 0.200000, 10.000000, 0.530000, 31, 1, 209.000000, 195.000000
4900, 0.200000, 10.000000, 0.530000, 32, 1, 217.000000, 155.000000
4900, 0.200000, 10.000000, 0.530000, 33, 0, 152.000000, 125.000000
4900, 0.200000, 10.000000, 0.530000, 34, 1, 261.000000, 172.000000
4900, 0.200000, 10.000000, 0.530000, 35, 1, 162.000000, 162.000000
4900, 0.200000, 10.000000, 0.530000, 36, 0, 197.000000, 140.000000
4900, 0.200000, 10.000000, 0.530000, 37, 0, 304.000000, 299.000000
4900, 0.200000, 10.000000, 0.530000, 38, 1, 383.000000, 128.000000
4900, 0.200000, 10.000000, 0.530000, 39, 1, 216.000000, 196.000000
4900, 0.200000, 10.000000, 0.530000, 40, 0, 210.000000, 150.000000
4900, 0.200000, 10.000000, 0.530000, 41, 0, 221.000000, 167.000000
4900, 0.200000, 10.000000, 0.530000, 42, 1, 309.000000, 225.000000
4900, 0.200000, 10.000000, 0.530000, 43, 1, 368.000000, 216.000000
4900, 0.200000, 10.000000, 0.530000, 44, 1, 231.000000, 197.000000
4900, 0.200000, 10.000000, 0.530000, 45, 1, 322.000000, 167.000000
4900, 0.200000, 10.000000, 0.530000, 46, 1, 325.000000, 217.000000
4900, 0.200000, 10.000000, 0.530000, 47, 1, 276.000000, 172.000000
4900, 0.200000, 10.000000, 0.530000, 48, 0, 272.000000, 198.000000
4900, 0.200000, 10.000000, 0.530000, 49, 1, 144.000000, 132.000000
4900, 0.200000, 10.000000, 0.530000, 50, 0, 208.000000, 200.000000
4900, 0.200000, 10.000000, 0.530000, 51, 0, 223.000000, 131.000000
4900, 0.200000, 10.000000, 0.530000, 52, 1, 282.000000, 210.000000
4900, 0.200000, 10.000000, 0.530000, 53, 0, 325.000000, 125.000000
4900, 0.200000, 10.000000, 0.530000, 54, 0, 161.000000, 140.000000
4900, 0.200000, 10.000000, 0.530000, 55, 1, 372.000000, 223.000000
4900, 0.200000, 10.000000, 0.530000, 56, 0, 203.000000, 171.000000
